,TicketID,CustomerID,IssueType,ResolutionTime,Status
2048,CMP0442-TDYUO1,0442-TDYUO,Billing,3,Open
2049,CMP4367-NHWMM1,4367-NHWMM,Billing,1,Closed
2050,CMP0020-JDNXP1,0020-JDNXP,Internet,2,Open
2051,CMP7537-CBQUZ1,7537-CBQUZ,Billing,3,Closed
2052,CMP4487-ZYJZK1,4487-ZYJZK,Billing,1,Open
2053,CMP0708-LGSMF1,0708-LGSMF,Billing,1,Open
2054,CMP0487-RPVUM1,0487-RPVUM,Internet,3,Open
2055,CMP6599-SFQVE1,6599-SFQVE,Billing,2,Closed
2056,CMP4003-FUSHP1,4003-FUSHP,Billing,1,Closed
2057,CMP4003-FUSHP2,4003-FUSHP,Service,1,Closed
2058,CMP0401-WDBXM1,0401-WDBXM,Billing,2,Closed
2059,CMP9881-VCZEP1,9881-VCZEP,Service,2,Open
2060,CMP8757-TFHHJ1,8757-TFHHJ,Service,4,Closed
2061,CMP8757-TFHHJ2,8757-TFHHJ,Service,4,Closed
2062,CMP9625-QNLUX1,9625-QNLUX,Service,4,Closed
2063,CMP9605-WGJVW1,9605-WGJVW,Internet,4,Closed
2064,CMP4627-MIHJH1,4627-MIHJH,Billing,2,Closed
2065,CMP4627-MIHJH2,4627-MIHJH,Internet,2,Closed
2066,CMP7356-AYNJP1,7356-AYNJP,Service,2,Closed
2067,CMP5553-AOINX1,5553-AOINX,Billing,1,Closed
2068,CMP5553-AOINX2,5553-AOINX,Billing,1,Closed
2069,CMP1228-ZLNBX1,1228-ZLNBX,Internet,3,Closed
2070,CMP1228-ZLNBX2,1228-ZLNBX,Internet,4,Closed
2071,CMP4833-QTJNO1,4833-QTJNO,Internet,2,Closed
2072,CMP6383-ZTSIW1,6383-ZTSIW,Service,4,Closed
2073,CMP3069-SSVSN1,3069-SSVSN,Service,1,Closed
2074,CMP5222-IMUKT1,5222-IMUKT,Service,3,Closed
2075,CMP2378-HTWFW1,2378-HTWFW,Billing,2,Closed
2076,CMP2378-HTWFW2,2378-HTWFW,Billing,1,Closed
2077,CMP4937-QPZPO1,4937-QPZPO,Service,3,Open
2078,CMP6725-TPKJO1,6725-TPKJO,Service,2,Closed
2079,CMP6725-TPKJO2,6725-TPKJO,Internet,1,Closed
2080,CMP1599-MMYRQ1,1599-MMYRQ,Internet,3,Open
2081,CMP1599-MMYRQ2,1599-MMYRQ,Billing,4,Closed
2082,CMP2330-PQGDQ1,2330-PQGDQ,Service,4,Open
2083,CMP2330-PQGDQ2,2330-PQGDQ,Internet,4,Closed
2084,CMP8597-CTXVJ1,8597-CTXVJ,Service,4,Open
2085,CMP9962-BFPDU1,9962-BFPDU,Service,3,Closed
2086,CMP1932-UEDCX1,1932-UEDCX,Service,3,Closed
2087,CMP1932-UEDCX2,1932-UEDCX,Billing,2,Closed
2088,CMP0665-XHDJU1,0665-XHDJU,Service,1,Closed
2089,CMP0665-XHDJU2,0665-XHDJU,Service,4,Open
2090,CMP4759-PXTAN1,4759-PXTAN,Service,1,Closed
2091,CMP4759-PXTAN2,4759-PXTAN,Service,4,Open
2092,CMP3428-MMGUB1,3428-MMGUB,Service,3,Closed
2093,CMP3428-MMGUB2,3428-MMGUB,Service,4,Closed
2094,CMP9933-QRGTX1,9933-QRGTX,Service,1,Open
2095,CMP9933-QRGTX2,9933-QRGTX,Internet,2,Closed
2096,CMP0458-HEUZG1,0458-HEUZG,Service,1,Closed
2097,CMP0458-HEUZG2,0458-HEUZG,Service,4,Closed
2098,CMP3278-FSIXX1,3278-FSIXX,Internet,1,Closed
2099,CMP3278-FSIXX2,3278-FSIXX,Service,4,Open
2100,CMP9746-UGFAC1,9746-UGFAC,Billing,2,Closed
2101,CMP9746-UGFAC2,9746-UGFAC,Service,4,Closed
2102,CMP1354-YZFNB1,1354-YZFNB,Service,3,Closed
2103,CMP0186-CAERR1,0186-CAERR,Billing,3,Closed
2104,CMP0691-NIKRI1,0691-NIKRI,Internet,2,Closed
2105,CMP3323-CPBWR1,3323-CPBWR,Internet,3,Open
2106,CMP6856-RAURS1,6856-RAURS,Billing,1,Closed
2107,CMP6856-RAURS2,6856-RAURS,Internet,3,Closed
2108,CMP9717-IOAAF1,9717-IOAAF,Internet,2,Closed
2109,CMP0943-ZQPXH1,0943-ZQPXH,Service,3,Closed
2110,CMP3466-RITXD1,3466-RITXD,Internet,1,Closed
2111,CMP3258-ZKPAI1,3258-ZKPAI,Billing,1,Closed
2112,CMP1428-IEDPR1,1428-IEDPR,Billing,4,Closed
2113,CMP1428-IEDPR2,1428-IEDPR,Service,2,Closed
2114,CMP6121-TNHBO1,6121-TNHBO,Internet,1,Closed
2115,CMP6519-ZHPXP1,6519-ZHPXP,Billing,4,Closed
2116,CMP6519-ZHPXP2,6519-ZHPXP,Service,3,Closed
2117,CMP0480-KYJVA1,0480-KYJVA,Service,3,Closed
2118,CMP6332-FBZRI1,6332-FBZRI,Billing,2,Open
2119,CMP3266-FTKHB1,3266-FTKHB,Service,3,Closed
2120,CMP3266-FTKHB2,3266-FTKHB,Billing,1,Closed
2121,CMP8221-EQDGL1,8221-EQDGL,Internet,3,Closed
2122,CMP8221-EQDGL2,8221-EQDGL,Internet,4,Closed
2123,CMP5084-OOVCJ1,5084-OOVCJ,Internet,2,Closed
2124,CMP5084-OOVCJ2,5084-OOVCJ,Service,1,Closed
2125,CMP2205-LPVGL1,2205-LPVGL,Service,2,Closed
2126,CMP2205-LPVGL2,2205-LPVGL,Billing,3,Closed
2127,CMP9644-UMGQA1,9644-UMGQA,Billing,1,Open
2128,CMP8164-OCKUJ1,8164-OCKUJ,Billing,1,Open
2129,CMP1150-FTQGN1,1150-FTQGN,Billing,4,Closed
2130,CMP1150-FTQGN2,1150-FTQGN,Internet,1,Open
2131,CMP9389-ACWBI1,9389-ACWBI,Internet,4,Closed
2132,CMP9389-ACWBI2,9389-ACWBI,Service,4,Closed
2133,CMP3644-QXEHN1,3644-QXEHN,Internet,3,Closed
2134,CMP2834-JKOOW1,2834-JKOOW,Billing,1,Closed
2135,CMP2834-JKOOW2,2834-JKOOW,Billing,3,Closed
2136,CMP6728-VOIFY1,6728-VOIFY,Billing,4,Open
2137,CMP6728-VOIFY2,6728-VOIFY,Internet,4,Closed
2138,CMP1427-VERSM1,1427-VERSM,Billing,2,Closed
2139,CMP1427-VERSM2,1427-VERSM,Internet,3,Open
2140,CMP5647-URDKA1,5647-URDKA,Internet,2,Closed
2141,CMP5647-URDKA2,5647-URDKA,Billing,4,Closed
2142,CMP6258-PVZWJ1,6258-PVZWJ,Internet,3,Closed
2143,CMP6258-PVZWJ2,6258-PVZWJ,Internet,1,Open
2144,CMP4657-FWVFY1,4657-FWVFY,Billing,4,Closed
2145,CMP4657-FWVFY2,4657-FWVFY,Billing,3,Open
2146,CMP7729-JTEEC1,7729-JTEEC,Service,1,Closed
2147,CMP7729-JTEEC2,7729-JTEEC,Internet,2,Open
2148,CMP8822-KNBHV1,8822-KNBHV,Billing,1,Closed
2149,CMP8822-KNBHV2,8822-KNBHV,Internet,4,Closed
2150,CMP8404-FYDIB1,8404-FYDIB,Service,4,Closed
2151,CMP1074-WVEVG1,1074-WVEVG,Service,3,Closed
2152,CMP6437-UDQJM1,6437-UDQJM,Service,1,Closed
2153,CMP1122-YJBCS1,1122-YJBCS,Billing,1,Closed
2154,CMP3411-WLRSQ1,3411-WLRSQ,Billing,1,Closed
2155,CMP3411-WLRSQ2,3411-WLRSQ,Service,1,Closed
2156,CMP8799-OXZMD1,8799-OXZMD,Service,4,Closed
2157,CMP8799-OXZMD2,8799-OXZMD,Billing,4,Closed
2158,CMP1705-GUHPV1,1705-GUHPV,Billing,1,Open
2159,CMP0048-PIHNL1,0048-PIHNL,Internet,1,Closed
2160,CMP0048-PIHNL2,0048-PIHNL,Service,3,Closed
2161,CMP3967-KXAPS1,3967-KXAPS,Internet,3,Closed
2162,CMP4480-MBMLB1,4480-MBMLB,Billing,3,Closed
2163,CMP4480-MBMLB2,4480-MBMLB,Billing,1,Closed
2164,CMP2832-KJCRD1,2832-KJCRD,Internet,4,Closed
2165,CMP2832-KJCRD2,2832-KJCRD,Billing,4,Closed
2166,CMP3588-WSTTJ1,3588-WSTTJ,Billing,2,Closed
2167,CMP6258-NGCNG1,6258-NGCNG,Internet,1,Closed
2168,CMP6258-NGCNG2,6258-NGCNG,Service,3,Closed
2169,CMP2452-MRMZF1,2452-MRMZF,Internet,1,Closed
2170,CMP2452-MRMZF2,2452-MRMZF,Service,4,Open
2171,CMP4342-HFXWS1,4342-HFXWS,Internet,1,Closed
2172,CMP3545-CNWRG1,3545-CNWRG,Service,1,Closed
2173,CMP3545-CNWRG2,3545-CNWRG,Internet,2,Closed
2174,CMP6898-RBTLU1,6898-RBTLU,Internet,1,Closed
2175,CMP5666-CYCYZ1,5666-CYCYZ,Billing,4,Closed
2176,CMP5666-CYCYZ2,5666-CYCYZ,Billing,1,Closed
2177,CMP9488-FYQAU1,9488-FYQAU,Billing,2,Closed
2178,CMP9488-FYQAU2,9488-FYQAU,Billing,3,Open
2179,CMP6994-KERXL1,6994-KERXL,Service,3,Closed
2180,CMP6500-JVEGC1,6500-JVEGC,Billing,2,Closed
2181,CMP6500-JVEGC2,6500-JVEGC,Billing,2,Closed
2182,CMP1241-FPMOF1,1241-FPMOF,Service,3,Closed
2183,CMP2775-SEFEE1,2775-SEFEE,Service,3,Closed
2184,CMP0970-QXPXW1,0970-QXPXW,Billing,1,Closed
2185,CMP9572-WUKSB1,9572-WUKSB,Billing,4,Closed
2186,CMP9867-XOBQA1,9867-XOBQA,Service,2,Closed
2187,CMP9867-XOBQA2,9867-XOBQA,Billing,4,Open
2188,CMP3541-ZNUHK1,3541-ZNUHK,Billing,3,Closed
2189,CMP8071-SBTRN1,8071-SBTRN,Billing,4,Closed
2190,CMP8071-SBTRN2,8071-SBTRN,Internet,3,Closed
2191,CMP6668-CNMFP1,6668-CNMFP,Service,1,Closed
2192,CMP6668-CNMFP2,6668-CNMFP,Service,4,Closed
2193,CMP2710-WYVXG1,2710-WYVXG,Service,2,Open
2194,CMP2710-WYVXG2,2710-WYVXG,Internet,1,Closed
2195,CMP6300-BWMJX1,6300-BWMJX,Billing,4,Open
2196,CMP6300-BWMJX2,6300-BWMJX,Billing,2,Open
2197,CMP3635-JBPSG1,3635-JBPSG,Service,2,Open
2198,CMP9700-ZCLOT1,9700-ZCLOT,Service,3,Open
2199,CMP6341-AEVKX1,6341-AEVKX,Internet,3,Closed
2200,CMP2133-TSRRM1,2133-TSRRM,Service,4,Closed
2201,CMP2133-TSRRM2,2133-TSRRM,Billing,2,Open
2202,CMP6211-WHMYA1,6211-WHMYA,Service,2,Open
2203,CMP5243-SAOTC1,5243-SAOTC,Internet,3,Closed
2204,CMP0357-NVCRI1,0357-NVCRI,Billing,4,Closed
2205,CMP0357-NVCRI2,0357-NVCRI,Service,3,Closed
2206,CMP2758-RNWXS1,2758-RNWXS,Billing,3,Closed
2207,CMP2758-RNWXS2,2758-RNWXS,Internet,3,Closed
2208,CMP9972-VAFJJ1,9972-VAFJJ,Internet,3,Closed
2209,CMP0422-UXFAP1,0422-UXFAP,Internet,1,Open
2210,CMP0422-UXFAP2,0422-UXFAP,Billing,4,Closed
2211,CMP5351-QESIO1,5351-QESIO,Service,3,Closed
2212,CMP5568-DMXZS1,5568-DMXZS,Billing,2,Closed
2213,CMP0376-OIWME1,0376-OIWME,Service,4,Closed
2214,CMP0376-OIWME2,0376-OIWME,Internet,1,Closed
2215,CMP2274-XUATA1,2274-XUATA,Internet,4,Open
2216,CMP1685-BQULA1,1685-BQULA,Service,1,Closed
2217,CMP0666-UXTJO1,0666-UXTJO,Internet,3,Closed
2218,CMP0666-UXTJO2,0666-UXTJO,Billing,1,Closed
2219,CMP1471-GIQKQ1,1471-GIQKQ,Internet,1,Closed
2220,CMP1471-GIQKQ2,1471-GIQKQ,Service,2,Closed
2221,CMP7398-LXGYX1,7398-LXGYX,Service,4,Closed
2222,CMP7398-LXGYX2,7398-LXGYX,Service,4,Closed
2223,CMP0550-DCXLH1,0550-DCXLH,Internet,2,Open
2224,CMP9767-FFLEM1,9767-FFLEM,Service,4,Open
2225,CMP9767-FFLEM2,9767-FFLEM,Service,3,Closed
